Trade_ID,Timestamp,Instrument,Price,Quantity,Trade_Status
T001824,2026-01-02 14:35:19.819273,AAPL,2545.84,515,SUCCESS
T001825,2026-01-09 03:29:19.819273,INFY,480.74,522,SUCCESS
T001826,2026-01-09 05:06:19.819273,MSFT,262.1,851,SUCCESS
T001827,2026-01-02 21:03:19.819273,TCS,1186.0,62,SUCCESS
T001828,2026-01-04 04:39:19.819273,INFY,2331.17,58,SUCCESS
T001829,2026-01-03 22:42:19.819273,INFY,2496.64,9,SUCCESS
T001830,2026-01-07 11:30:19.819273,MSFT,1012.24,185,SUCCESS
T001831,2026-01-06 16:40:19.819273,AMZN,549.66,76,SUCCESS
T001832,2026-01-06 20:04:19.819273,MSFT,671.41,426,SUCCESS
T001833,2026-01-09 03:22:19.819273,MSFT,2605.29,159,SUCCESS
T001834,2026-01-04 09:41:19.819273,TCS,2881.89,763,SUCCESS
T001835,2026-01-02 20:06:19.819273,TCS,2293.91,979,SUCCESS
T001836,2026-01-04 16:45:19.819273,TSLA,1338.76,969,SUCCESS
T001837,2026-01-09 08:18:19.819273,MSFT,522.4,191,SUCCESS
T001838,2026-01-05 07:49:19.819273,INFY,1517.21,290,SUCCESS
T001839,2026-01-07 00:55:19.819273,AAPL,427.74,35,SUCCESS
T001840,2026-01-04 21:56:19.819273,INFY,3137.54,880,CANCELLED
T001841,2026-01-08 15:28:19.819273,INFY,128.87,645,SUCCESS
T001842,2026-01-02 15:58:19.819273,MSFT,2795.46,812,SUCCESS
T001843,2026-01-06 02:30:19.819273,MSFT,993.28,975,FAILED
T001844,2026-01-06 21:56:19.819273,MSFT,2903.25,328,SUCCESS
T001845,2026-01-06 07:57:19.819273,GOOG,1446.7,853,SUCCESS
T001846,2026-01-06 22:06:19.819273,AMZN,1600.1,211,SUCCESS
T001847,2026-01-03 21:46:19.819273,TSLA,2687.25,765,SUCCESS
T001848,2026-01-05 06:52:19.819273,AMZN,2727.14,247,SUCCESS
T001849,2026-01-03 19:59:19.819273,INFY,2652.02,784,FAILED
T001850,2026-01-06 21:49:19.819273,TCS,2047.44,317,CANCELLED
T001851,2026-01-03 12:36:19.819273,MSFT,539.51,877,SUCCESS
T001852,2026-01-03 09:03:19.819273,GOOG,2034.78,795,SUCCESS
T001853,2026-01-08 23:52:19.819273,TSLA,753.55,105,SUCCESS
T001854,2026-01-05 23:31:19.819273,TCS,2254.93,578,SUCCESS
T001855,2026-01-08 11:02:19.819273,TCS,934.74,511,SUCCESS
T001856,2026-01-05 07:35:19.819273,GOOG,3462.09,9,SUCCESS
T001857,2026-01-07 10:21:19.819273,INFY,3250.74,653,FAILED
T001858,2026-01-06 07:44:19.819273,INFY,1842.98,902,FAILED
T001859,2026-01-09 04:43:19.819273,MSFT,2482.68,589,SUCCESS
T001860,2026-01-06 11:48:19.819273,MSFT,2184.42,858,SUCCESS
T001861,2026-01-04 21:05:19.819273,AAPL,2543.62,983,SUCCESS
T001862,2026-01-04 21:02:19.819273,AAPL,2005.52,104,SUCCESS
T001863,2026-01-03 04:28:19.819273,AMZN,247.99,688,SUCCESS
T001864,2026-01-03 10:04:19.819273,AMZN,3281.47,937,SUCCESS
T001865,2026-01-09 10:37:19.819273,GOOG,927.75,461,SUCCESS
T001866,2026-01-04 12:29:19.819273,AAPL,2684.58,999,SUCCESS
T001867,2026-01-03 05:00:19.819273,TCS,837.93,166,SUCCESS
T001868,2026-01-04 13:16:19.819273,AMZN,1320.49,677,SUCCESS
T001869,2026-01-03 11:50:19.819273,GOOG,2245.8,788,SUCCESS
T001870,2026-01-05 23:44:19.819273,AAPL,3054.77,350,SUCCESS
T001871,2026-01-08 23:53:19.819273,INFY,152.47,136,SUCCESS
T001872,2026-01-05 07:31:19.819273,MSFT,1546.17,970,SUCCESS
T001873,2026-01-08 08:02:19.819273,INFY,2437.45,839,SUCCESS
T001874,2026-01-08 21:37:19.819273,AMZN,1800.4,393,SUCCESS
T001875,2026-01-04 21:24:19.819273,AMZN,2384.25,837,SUCCESS
T001876,2026-01-08 14:55:19.819273,TCS,1089.52,675,SUCCESS
T001877,2026-01-05 00:39:19.819273,AAPL,2830.81,536,SUCCESS
T001878,2026-01-07 07:21:19.819273,AAPL,2223.65,221,SUCCESS
T001879,2026-01-05 08:55:19.819273,GOOG,603.05,414,CANCELLED
T001880,2026-01-06 03:35:19.819273,TSLA,2885.69,82,SUCCESS
T001881,2026-01-03 11:08:19.819273,AMZN,2831.18,752,SUCCESS
T001882,2026-01-02 12:57:19.819273,INFY,1702.24,762,SUCCESS
T001883,2026-01-06 13:21:19.819273,AAPL,1128.14,127,SUCCESS
T001884,2026-01-06 15:00:19.819273,MSFT,3047.68,638,FAILED
T001885,2026-01-04 11:49:19.819273,TCS,1810.46,133,SUCCESS
T001886,2026-01-02 21:21:19.819273,AAPL,3037.71,362,SUCCESS
T001887,2026-01-04 08:19:19.819273,MSFT,2943.15,127,SUCCESS
T001888,2026-01-07 06:20:19.819273,AAPL,1394.85,994,SUCCESS
T001889,2026-01-05 18:02:19.819273,AMZN,2829.33,295,SUCCESS
T001890,2026-01-06 22:10:19.819273,TSLA,2899.43,727,FAILED
T001891,2026-01-06 08:23:19.819273,INFY,426.59,349,SUCCESS
T001892,2026-01-04 14:48:19.819273,AAPL,1946.78,629,SUCCESS
T001893,2026-01-06 07:37:19.819273,TSLA,2594.42,646,SUCCESS
T001894,2026-01-07 17:56:19.819273,MSFT,1942.24,18,SUCCESS
T001895,2026-01-05 08:46:19.819273,TSLA,1086.1,49,SUCCESS
T001896,2026-01-02 18:53:19.819273,AAPL,1929.12,63,SUCCESS
T001897,2026-01-08 20:00:19.819273,GOOG,1989.78,359,SUCCESS
T001898,2026-01-02 14:48:19.819273,INFY,185.77,460,SUCCESS
T001899,2026-01-05 14:06:19.819273,TSLA,1180.94,290,SUCCESS
T001900,2026-01-04 07:49:19.819273,GOOG,3158.0,204,SUCCESS
T001901,2026-01-09 04:42:19.819273,AMZN,1995.72,862,SUCCESS
T001902,2026-01-07 20:27:19.819273,AAPL,2896.12,280,FAILED
T001903,2026-01-05 16:27:19.819273,TCS,1360.76,354,SUCCESS
T001904,2026-01-04 07:18:19.819273,GOOG,2868.76,645,SUCCESS
T001905,2026-01-05 12:23:19.819273,AAPL,1514.52,49,SUCCESS
T001906,2026-01-08 18:08:19.819273,INFY,957.73,272,SUCCESS
T001907,2026-01-08 14:03:19.819273,MSFT,2629.58,401,CANCELLED
T001908,2026-01-09 04:17:19.819273,INFY,3051.06,810,SUCCESS
T001909,2026-01-03 11:32:19.819273,INFY,3307.94,902,SUCCESS
T001910,2026-01-07 16:07:19.819273,INFY,2203.32,378,SUCCESS
T001911,2026-01-07 16:07:19.819273,MSFT,1689.2,317,SUCCESS
T001912,2026-01-08 19:42:19.819273,INFY,1994.34,873,SUCCESS
T001913,2026-01-05 04:11:19.819273,AAPL,2278.9,570,SUCCESS
T001914,2026-01-07 22:59:19.819273,GOOG,3082.53,741,SUCCESS
T001915,2026-01-05 08:10:19.819273,AMZN,2883.51,799,SUCCESS
T001916,2026-01-06 14:17:19.819273,MSFT,543.59,334,SUCCESS
T001917,2026-01-03 21:05:19.819273,TSLA,990.33,400,CANCELLED
T001918,2026-01-09 09:55:19.819273,MSFT,3216.14,623,SUCCESS
T001919,2026-01-04 04:51:19.819273,GOOG,2141.3,522,FAILED
T001920,2026-01-07 20:55:19.819273,TCS,1228.15,687,SUCCESS
T001921,2026-01-03 05:55:19.819273,TSLA,1762.53,540,SUCCESS
T001922,2026-01-06 07:55:19.819273,INFY,3135.29,540,SUCCESS
T001923,2026-01-07 22:30:19.819273,AMZN,1004.82,359,SUCCESS
T001924,2026-01-06 20:12:19.819273,TSLA,2889.56,574,CANCELLED
T001925,2026-01-08 11:57:19.819273,MSFT,1582.84,613,SUCCESS
T001926,2026-01-08 19:26:19.819273,TCS,646.9,152,FAILED
T001927,2026-01-07 06:16:19.819273,GOOG,,524,SUCCESS
T001928,2026-01-08 00:44:19.819273,AAPL,639.05,320,SUCCESS
T001929,2026-01-03 05:14:19.819273,TCS,111.47,261,SUCCESS
T001930,2026-01-09 00:04:19.819273,GOOG,2995.83,704,SUCCESS
T001931,2026-01-03 04:28:19.819273,INFY,3123.92,830,SUCCESS
T001932,2026-01-06 07:00:19.819273,AAPL,2304.58,900,SUCCESS
T001933,2026-01-04 13:00:19.819273,AMZN,145.06,721,SUCCESS
T001934,2026-01-07 07:26:19.819273,INFY,446.07,819,SUCCESS
T001935,2026-01-03 12:31:19.819273,TCS,2834.37,444,SUCCESS
T001936,2026-01-07 10:36:19.819273,TSLA,2697.45,237,SUCCESS
T001937,2026-01-05 20:11:19.819273,TCS,469.54,822,SUCCESS
T001938,2026-01-05 07:06:19.819273,MSFT,2173.06,78,SUCCESS
T001939,2026-01-08 19:39:19.819273,INFY,2225.13,281,FAILED
T001940,2026-01-06 02:28:19.819273,AMZN,3062.81,865,SUCCESS
T001941,2026-01-04 09:21:19.819273,AMZN,3335.5,662,SUCCESS
T001942,2026-01-05 04:06:19.819273,GOOG,1618.4,914,CANCELLED
T001943,2026-01-03 22:38:19.819273,GOOG,3469.15,50,SUCCESS
T001944,2026-01-08 15:00:19.819273,INFY,2975.05,86,SUCCESS
T001945,2026-01-04 22:50:19.819273,TSLA,1060.58,226,SUCCESS
T001946,2026-01-07 06:59:19.819273,AMZN,1196.0,299,SUCCESS
T001947,2026-01-07 19:25:19.819273,INFY,3463.36,662,SUCCESS
T001948,2026-01-07 16:22:19.819273,AAPL,1366.52,252,SUCCESS
T001949,2026-01-06 20:02:19.819273,INFY,2649.93,166,SUCCESS
T001950,2026-01-06 11:03:19.819273,TSLA,2957.6,210,SUCCESS
T001951,2026-01-05 16:52:19.819273,MSFT,2734.57,204,SUCCESS
T001952,2026-01-06 12:50:19.819273,MSFT,2023.35,460,SUCCESS
T001953,2026-01-02 13:27:19.819273,AAPL,1598.9,266,SUCCESS
T001954,2026-01-05 01:03:19.819273,TCS,2882.74,172,SUCCESS
T001955,2026-01-02 14:51:19.819273,TSLA,3245.22,161,SUCCESS
T001956,2026-01-04 03:34:19.819273,AAPL,2505.67,191,SUCCESS
T001957,2026-01-05 20:39:19.819273,TSLA,3352.09,207,SUCCESS
T001958,2026-01-05 01:27:19.819273,MSFT,1779.54,839,SUCCESS
T001959,2026-01-05 01:46:19.819273,MSFT,3032.27,811,SUCCESS
T001960,2026-01-06 16:37:19.819273,AMZN,1388.22,695,SUCCESS
T001961,2026-01-07 00:54:19.819273,TCS,2485.78,313,SUCCESS
T001962,2026-01-07 15:03:19.819273,TSLA,1326.82,527,SUCCESS
T001963,2026-01-03 07:12:19.819273,AMZN,1945.29,519,SUCCESS
T001964,2026-01-03 14:39:19.819273,GOOG,2143.71,634,SUCCESS
T001965,2026-01-07 09:25:19.819273,GOOG,3136.6,914,SUCCESS
T001966,2026-01-05 05:51:19.819273,AAPL,1767.72,209,SUCCESS
T001967,2026-01-05 21:59:19.819273,MSFT,2678.89,803,SUCCESS
T001968,2026-01-05 00:26:19.819273,GOOG,1454.02,672,SUCCESS
T001969,2026-01-07 18:46:19.819273,MSFT,1231.82,800,SUCCESS
T001970,2026-01-08 05:00:19.819273,AMZN,2980.65,953,FAILED
T001971,2026-01-04 21:18:19.819273,TSLA,2962.89,345,SUCCESS
T001972,2026-01-07 11:25:19.819273,MSFT,2646.1,850,SUCCESS
T001973,2026-01-04 07:04:19.819273,TSLA,2146.94,376,SUCCESS
T001974,2026-01-07 20:50:19.819273,GOOG,1119.33,395,SUCCESS
T001975,2026-01-04 02:01:19.819273,GOOG,3025.3,74,SUCCESS
T001976,2026-01-04 11:39:19.819273,TSLA,,-1,SUCCESS
T001977,2026-01-08 12:55:19.819273,INFY,2071.26,837,SUCCESS
T001978,2026-01-08 23:08:19.819273,TCS,2295.38,957,SUCCESS
T001979,2026-01-04 07:19:19.819273,MSFT,3113.55,824,FAILED
T001980,2026-01-04 22:04:19.819273,MSFT,338.02,192,SUCCESS
T001981,2026-01-04 05:39:19.819273,AAPL,1060.37,621,SUCCESS
T001982,2026-01-08 07:47:19.819273,GOOG,2143.36,31,SUCCESS
T001983,2026-01-09 08:19:19.819273,INFY,1345.28,442,SUCCESS
T001984,2026-01-05 06:46:19.819273,GOOG,614.82,488,SUCCESS
T001985,2026-01-04 14:08:19.819273,MSFT,1285.23,333,SUCCESS
T001986,2026-01-08 12:48:19.819273,AMZN,159.38,953,SUCCESS
T001987,2026-01-06 12:24:19.819273,TCS,2280.91,70,SUCCESS
T001988,2026-01-04 16:16:19.819273,AAPL,717.06,934,SUCCESS
T001989,2026-01-07 02:10:19.819273,INFY,1143.14,902,SUCCESS
T001990,2026-01-03 18:16:19.819273,MSFT,824.31,925,SUCCESS
T001991,2026-01-03 00:52:19.819273,TSLA,231.87,989,SUCCESS
T001992,2026-01-03 08:08:19.819273,MSFT,1429.68,286,SUCCESS
T001993,2026-01-03 06:35:19.819273,TCS,2614.58,798,SUCCESS
T001994,2026-01-06 17:57:19.819273,AAPL,2984.66,308,CANCELLED
T001995,2026-01-09 02:55:19.819273,INFY,682.29,454,SUCCESS
T001996,2026-01-06 12:40:19.819273,AMZN,1857.8,459,FAILED
T001997,2026-01-08 13:57:19.819273,MSFT,2859.76,3,SUCCESS
T001998,2026-01-08 01:30:19.819273,MSFT,144.17,643,CANCELLED
T001999,2026-01-03 09:12:19.819273,AAPL,3270.93,88,SUCCESS
T002000,2026-01-06 21:49:19.819273,GOOG,567.14,76,SUCCESS
